Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,Hybrid China,Colombia,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Netherlands,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China,Sweden,Mexico,New Zealand,Hong Kong
2006,3,58.4368929,60.49584608,31.84278107,126.2055054,61.46332932,66.33802795,73.56332047,41.07385309,68.94371033,94.21289825,73.39260977,32.26818085,65.62081166,73.51679993,72.6834923,63.84933472,72.21110867,94.51129913,68.02899933,58.32244491,50.96133804,55.00807571,84.22509766,55.14808161,63.76049365,72.82233429,47.34154,62.32432573
2006,4,72.84005233,76.16831066,37.91341782,80.26670074,61.71460342,51.943573,97.92610044,117.8417107,103.3140106,79.12750244,72.5645019,37.32506943,124.8854991,113.6911011,72.02859468,85.36317444,63.23972796,162.1650696,81.18945313,71.43979264,56.40462494,81.65171814,133.5046997,59.35218542,58.05703188,62.48423767,78.90771,86.8768042
2006,5,63.02490672,62.76878592,60.74235153,95.0802002,61.25886536,82.82527161,54.10162369,87.47773479,88.35649109,71.2885437,90.40781698,39.59400558,23.81264016,58.35718155,66.0805859,84.96298218,64.86724958,116.8075943,86.23274231,59.82529736,98.10707092,67.80979156,66.02268982,37.87595456,74.89321156,75.97654724,40.15038,116.5030954
2006,6,73.09830941,74.52999863,50.01697159,142.3168488,61.3035965,97.46126556,79.80170532,138.2240247,96.58042145,105.8366318,83.88018587,53.54390335,68.24845444,61.9220047,69.33288483,111.2031555,43.09577917,91.25888824,78.82910156,72.14347947,94.18513489,82.58628082,110.9243469,46.96744424,66.1666264,107.5169601,35.37896,115.5977331
2006,7,67.53945177,67.03557859,48.192173,75.04366302,58.82195663,88.42459106,55.86739318,67.32752537,84.71546173,98.15416718,99.29241225,72.42787933,49.88968964,64.34291077,68.45658684,94.99897003,50.62606121,79.23003387,71.5269928,65.36945056,69.13067627,84.47445679,42.70708466,55.85743267,110.7244168,85.03845215,56.11552,127.6950896
2006,8,57.69490875,59.08851184,66.88137054,82.9475708,55.00618362,58.76610947,55.39015633,73.73123361,47.26743317,59.31985092,69.40856752,59.80984879,78.56058226,52.17372894,48.70681457,64.38674927,81.28207189,101.6216125,70.92254639,56.59211907,75.90216064,71.51509857,36.35945511,59.3136178,90.73189261,73.08830261,37.19891,91.22434958
2006,9,59.33333494,58.76695058,40.89327621,101.0406647,59.16387177,98.5401001,47.85402403,75.62177806,58.60936737,93.78133392,61.32929671,41.71182251,50.13098694,67.13686371,62.95225573,70.37747192,66.4952795,95.02355957,74.19085693,55.53033735,94.98159027,61.75134659,71.5186615,24.8763386,83.77353011,35.39987564,43.19988,112.5447592
2006,10,59.94422259,63.49095394,43.56473923,113.5249786,54.64142609,56.6100502,79.53714699,60.58039607,102.5792542,54.06163788,66.62074715,37.20119858,46.69381127,64.07450104,63.37327402,140.8083801,60.65821055,128.9896698,81.35377502,63.34625148,68.01689148,55.62950897,74.12514496,70.7632217,86.27015453,39.09672165,81.27847,69.25904689
2006,11,57.38612799,60.60275246,51.66241837,84.5838623,80.30290222,47.13332748,58.51061103,122.010584,45.5282402,71.95194244,49.7041959,85.04990387,87.93054945,71.03723907,66.31654579,108.0772629,63.47043893,102.033699,75.6546936,59.86018997,91.79184723,49.59912872,43.89590454,59.04700638,71.60770537,51.20937729,69.79006,53.59690345
2006,12,56.61139767,58.67093433,39.22259903,78.50811768,44.75125885,65.63742828,72.31385321,63.51341058,65.25806427,84.13798523,55.45197246,63.49550629,129.1672876,67.54638672,66.1142924,106.0581665,54.089048,58.93058014,76.45452118,61.42979012,80.55703735,51.03903961,67.6783905,64.14934971,80.71162487,34.39215088,45.40079,130.6627587
2007,1,64.93885805,66.49366835,25.66197205,149.8407745,53.3928299,31.60078049,54.38305915,64.41418225,100.064415,74.49567413,47.18147611,45.91791534,24.06889309,31.98430061,74.97115506,134.7916107,41.77365055,149.0618439,66.01924896,62.38467814,68.25110626,74.51002502,80.1708374,28.99723042,54.65678776,36.19042206,58.3246,66.04249814
2007,2,54.52747554,57.10025022,37.19546509,91.71240997,69.19993591,49.9949913,54.75592489,44.99495795,110.7916489,47.3278656,67.2838931,71.26275635,23.77799778,52.37931442,72.27523315,66.33508301,60.5760012,106.7869415,74.44132233,53.4439526,50.54887772,50.86001968,64.65911865,39.75543733,74.65096758,40.19172287,34.02723,122.9092448
2007,3,63.70419805,64.68648389,28.17453957,86.28601074,74.084198,62.84269714,70.76415333,59.22187438,69.78369141,100.4476547,65.00856172,50.21209335,82.04660224,69.38378906,79.7896947,79.73516083,54.28254454,83.08111572,73.77008057,63.33567212,39.8848381,72.52986145,70.07432556,60.24590986,78.02769869,32.91698074,50.94353,60.38971832
2007,4,59.92541341,63.52120738,28.87294769,105.5030289,52.79890442,69.27674103,57.23226138,60.06935578,79.72940826,69.16750336,62.10172339,72.65432739,72.12497901,63.66464233,75.87361277,78.80786896,39.7435476,154.7365112,74.17844391,57.203989,56.02066803,59.8413887,68.3313446,41.06160056,76.89896724,8.508975029,135.8242,56.00832564
2007,5,55.83284874,55.16288764,37.89541626,97.57683563,70.11592865,48.2954216,45.54959155,46.42249209,110.5976257,28.43398476,65.94273671,35.18941498,68.25576234,49.49992371,67.8572152,69.24032593,27.21336114,87.80557251,63.01616287,51.94841435,52.00436783,71.13732147,47.79152679,37.01333131,74.38268742,85.2169342,100.9812,106.1453604
2007,6,56.6443638,57.07979972,32.20551682,84.20055389,51.59318924,41.45505142,63.3110826,47.30899756,74.188591,45.65317535,73.27382451,27.73945999,91.65542464,74.48583221,66.02445169,74.09075165,52.39398271,86.8629837,70.7771225,55.55556485,47.32553101,68.7592392,77.08946228,44.43644407,62.53455497,89.33470917,74.23164,96.90603154
2007,7,48.94086896,54.42917974,27.20906067,55.860466,50.65945053,43.8836937,98.98912327,56.29745368,48.65172958,37.95064926,72.05192824,35.047966,50.46436009,59.82310867,86.96828802,37.30658722,44.42621881,84.8600235,54.16145325,55.90534949,30.4688015,44.78275299,136.7205811,58.83501566,69.0162486,44.02552414,101.898,100.0107878
2007,8,76.72749296,73.83160455,80.25347137,181.6735992,60.79076385,79.36716461,58.19963145,65.3536316,151.1452942,117.5662918,85.66967947,47.82679749,48.97549572,58.47851563,98.10879061,80.59307098,43.61580264,39.61501694,85.71142578,73.03494045,60.00445175,90.0072937,56.73624039,50.13804935,87.47700651,93.70980835,157.4392,238.7776028
2007,9,99.25484736,93.14849362,75.56383514,127.3589478,75.69238281,105.4313965,78.92631173,90.18281706,267.5460815,186.6208649,89.88684807,58.06872559,90.99793926,80.5447464,87.40455671,79.57582092,69.8787988,61.48648453,128.6721191,90.44608379,128.6735382,109.8926544,90.57120514,59.03321823,71.29582171,69.62111664,55.46756,131.8065342
2007,10,79.11132014,78.19667491,81.73914337,81.97171021,72.28290558,57.52710724,77.15950875,95.28344035,147.1581879,141.7201691,82.38633019,72.57213593,115.704742,38.65604019,89.47732362,57.74413681,46.82364527,85.83960724,90.02992249,77.70665483,82.11963654,90.64006805,92.54260254,55.08271211,53.73406929,66.78520203,99.92557,109.4097605
2007,11,83.92156024,80.83753516,87.97126007,111.0057907,82.84082031,36.36529922,78.51224912,79.2919691,113.9740677,88.44246674,88.76863919,56.1760788,166.4273601,77.55107117,85.16898124,91.98862457,55.93810029,57.53176117,88.38692474,82.65435904,134.3202667,106.5661621,108.4284668,46.67106496,55.8435759,67.2228775,126.0025,104.7153449
2007,12,94.47598144,95.32918688,97.6118927,189.9762726,97.91312408,106.2359238,97.00265738,86.42351878,120.6578827,116.0400543,103.0773789,61.80947876,145.3551704,65.23635864,94.46809132,140.6244507,48.03105447,125.646286,87.30826569,94.30198748,91.71972656,116.9908981,93.82692719,84.05054526,62.28190093,90.0562973,139.6296,154.1526055
2008,1,134.4318829,132.7834044,141.8565521,224.3992157,112.486763,97.10041046,117.099039,111.4354591,224.4404602,186.539093,94.81130931,126.7785797,100.735183,102.7479095,129.8875075,135.0809937,99.93055515,124.265892,101.7124634,130.1402241,139.5478973,177.0422058,142.8052368,82.04292545,105.3682529,107.6443863,195.1267,227.3810644
2008,2,101.7764363,102.4125282,118.648468,175.4080048,132.2068939,70.39091492,105.2319135,76.69280858,144.9771423,127.3486557,95.01790772,89.35044098,56.11519561,99.82234955,107.637507,95.59580994,85.31090719,143.6300659,106.2049103,98.8234352,132.7440338,108.3147354,157.7542725,54.38575826,89.46371941,49.85234451,150.5395,183.3620135
2008,3,117.1349248,124.6654048,115.1673431,151.2963562,104.6199112,90.96749878,166.6333319,89.54655657,191.3272247,91.62520599,104.949238,175.192276,141.2767209,99.05815887,154.3409274,87.94452667,62.3904686,145.3533173,81.70159912,126.2661697,217.7699585,114.4745712,174.0117188,135.9465055,79.30984464,49.72801971,198.4007,91.61496562
2008,4,91.65443253,97.86519055,88.4257431,123.3202744,102.561821,83.54506683,124.6476171,101.7246273,120.2012024,78.17948151,82.04873157,124.7766571,132.3039777,72.35314178,104.6817105,74.09506226,75.82365579,145.4421997,93.162323,95.50869514,115.2067184,98.19770813,145.5144958,91.60267924,93.68800825,63.56647873,69.72047,212.5186308
2008,5,77.27004658,79.84802337,140.9751892,76.77790833,82.21618652,72.03248596,89.05328141,81.90648628,73.11942291,53.69578934,73.77247371,94.38440704,105.5644814,67.74436188,92.33470632,89.21492767,49.9139873,111.4049988,80.3693924,82.45589029,120.2624741,88.6734314,100.6835785,67.59962873,72.10124196,51.38188553,105.5999,164.7730927
2008,6,87.92150482,94.03443347,102.8625336,82.634552,76.64591217,74.69186401,110.6037186,90.22051615,108.1952896,114.4253693,86.73100689,162.8737183,70.00994668,73.36586761,96.13600059,125.8710938,63.66037861,103.0274963,85.597435,97.29008095,134.1222229,89.13687897,157.0119324,62.94436205,77.45795076,71.72769165,102.1261,159.2277129
2008,7,93.82741964,102.8706995,113.3926926,58.23661804,70.88189697,80.54885101,150.4617869,89.75976265,87.52262878,85.72582245,105.6882192,193.6118164,168.32971,61.35955048,103.6717384,126.503624,67.92425416,25.9875412,85.85951996,112.8909896,123.1239624,115.1027222,152.1179199,126.0443442,93.69370378,63.0775795,73.56989,85.685711
2008,8,90.24190383,98.11353113,134.6815491,109.4386749,100.2048721,79.38323212,175.4568059,76.29718045,107.7161789,86.25924683,94.64826385,92.26747131,99.86144432,58.86369705,108.8133748,110.4811401,96.76794609,85.45172882,82.76660156,107.7267045,125.4557037,81.16308594,205.6284485,128.4167412,95.08484613,65.43401337,168.2941,118.7281294
2008,9,167.7657479,169.4553601,206.1180115,261.7321472,184.167511,130.9263763,199.7510277,128.0440565,206.8439789,155.9117584,116.0831155,124.111702,165.0789475,97.2640686,146.159982,261.6299133,162.1355126,120.6571274,103.4453049,178.3369574,185.3356476,238.171875,298.3870239,103.9330504,105.7871318,86.68492889,148.1007,281.4283135
2008,10,204.6766839,203.9646257,290.9918213,303.3007813,360.2956543,208.5530853,182.2726113,173.0728156,272.4897461,256.0717773,157.6396961,235.1855927,158.0617765,133.0482635,239.1233476,209.3003845,145.6365333,199.2349548,157.0872192,205.1444202,251.4863586,241.7722778,187.5682373,150.5302522,123.2354429,149.6317596,352.8128,188.2884184
2008,11,143.1825207,145.1596373,186.3618164,201.2302094,267.1357727,125.793396,168.9155637,114.3590755,170.8104095,188.7566986,111.9188064,146.6291504,168.9607312,86.02644348,131.237852,207.4794617,136.9031954,111.7271118,119.227005,151.9529942,201.9815674,162.7133789,194.23703,126.0783957,102.7213056,112.3501205,215.9321,103.6469509
2008,12,146.4277634,151.0694649,185.8547974,320.6887207,268.9860229,128.5346832,185.1522231,107.2544172,217.359787,192.4884491,110.6515089,136.1601105,164.8624245,74.72348785,148.0030231,165.294754,177.261845,143.165802,105.3665924,152.8917014,111.9768753,157.8286743,232.7663879,125.1415112,91.78415833,105.6292191,187.0682,80.69789193
2009,1,146.8608543,147.1923308,101.0572357,123.7625809,250.7429962,84.69184113,186.9793075,118.5895436,216.7999573,174.7227325,111.6688789,105.8154373,185.6185345,123.0010452,130.8700382,201.6344604,175.2397617,121.8899994,96.91898346,151.8206061,158.6422119,184.8178253,223.546875,133.947781,87.76860225,126.5903397,195.189,81.61142515
2009,2,149.4634647,145.9218131,196.284317,240.2148438,193.6695709,110.9531479,143.2927505,114.1340402,163.9576874,121.999321,125.9236703,135.7649536,133.0495856,122.5093842,170.4700382,157.9299164,230.8985084,57.71405411,112.2980194,153.3932016,153.1646423,202.5479584,170.9781342,102.8741879,100.4463807,185.5708313,229.2197,98.31325834
2009,3,132.8485994,136.3813329,118.3162231,206.9262695,166.9875031,114.1670532,157.9788185,134.573584,125.6445541,144.3331146,108.0834214,155.9705353,114.3750172,122.76371,129.1330967,120.7048035,158.5240592,94.72406769,116.3549271,134.4431166,141.8159485,167.9912262,184.4957581,116.0514077,90.01631274,95.41921997,109.1379,111.6933465
2009,4,104.0955571,106.7030144,90.13868713,142.1278534,136.4624329,50.65618134,120.8972571,119.9292576,126.0774536,120.310997,78.86553134,131.5910645,163.4672559,108.548584,120.362572,111.4927673,130.2501736,92.35388184,102.2528305,108.1059914,147.2951355,107.9272537,152.9133301,81.10388061,89.54349872,63.58184814,102.0182,59.59518589
2009,5,103.6731021,100.5163761,130.0363922,163.9434204,120.57724,77.39147186,78.00455936,125.8731184,117.1136856,112.8020325,79.9528888,114.3160782,51.08924938,131.9649811,118.2107552,143.117218,105.5098121,45.95503616,107.3290329,103.9776396,148.2398071,125.9446259,91.16470337,57.25819516,72.10924981,57.85118103,159.9904,97.79476785
2009,6,109.3576804,116.1138079,75.50699615,125.3882294,91.76108551,58.10758591,177.2631584,117.1488164,111.8803253,136.3208313,74.1310308,98.40061188,177.6802434,73.35578918,121.6831364,174.2291107,84.0920854,122.244133,112.4206314,121.1941509,157.7288361,112.472641,131.5288086,179.8466198,85.25739414,58.05732727,43.25191,66.89374421
2009,7,101.4359677,107.9181169,78.22363281,158.0436096,91.27557373,77.48791504,135.193583,119.1014374,108.0083008,79.35401917,76.37375178,141.0674896,103.7754277,97.11949921,138.0797707,206.6637115,109.1728402,95.6137619,87.37086487,115.8682336,113.3862381,104.3551102,103.9319153,134.7848897,97.57139792,35.30370712,76.32677,56.67692254
2009,8,98.4640378,99.81485264,125.6479874,97.79081726,96.65852356,40.3980217,121.6079634,86.06541329,98.04608917,122.8791656,73.53486491,103.8795624,54.99681329,57.65992355,148.8889165,103.1876831,120.7667747,94.16583252,74.07118988,107.1078858,95.39430237,111.1743393,92.43109131,121.9350516,71.73111799,41.52626038,80.00926,94.95249302
2009,9,100.2183189,107.2825818,79.19646454,109.6539612,93.41320038,62.91405106,197.1069845,92.95124729,118.8825684,59.58785248,81.53310401,87.38877106,158.409683,117.3745346,124.598559,128.3226318,137.890504,32.38641357,96.64641571,116.4903105,111.03582,99.00963593,160.9516449,190.3161026,75.82399267,77.92684174,53.74235,114.5699004
2009,10,86.37667386,87.39012235,78.03509521,49.11080551,110.3906631,49.8794136,113.8756364,95.41634878,124.047821,84.36804962,87.78785571,85.99907684,77.03209238,88.23627472,111.9760154,115.0917892,99.42398482,67.62960052,100.106514,93.16144492,142.2283783,86.24175262,75.79626465,121.2544527,65.80657012,85.381073,44.06795,91.54611857
2009,11,99.41541897,97.91711041,99.87322998,82.64693451,127.5926971,63.37464905,112.0553532,89.70027095,213.2901001,106.5705795,114.8417524,68.55941772,153.3488656,113.5038223,114.5333376,150.372818,104.4862767,109.0628052,89.14588165,103.6714025,132.3121033,99.77926636,68.89027405,123.0599435,70.19594536,60.35711288,7.459722,135.4887092
2009,12,98.82120133,97.77910598,96.43460083,77.75521088,102.308075,70.59165955,101.7013842,111.2702118,140.3594513,76.33285522,139.5095466,78.48649597,152.2718849,99.86463165,128.7829914,152.253479,117.3168043,130.1064606,92.33070374,103.356587,171.2540131,108.3960953,74.85823059,103.5806473,85.08738374,57.13856125,53.0815,137.7635846
2010,1,112.9929501,111.8405631,86.4016571,165.1578217,118.8346863,82.81594849,121.2286088,122.9555695,147.080368,105.5710831,129.4911343,77.45384979,121.4172504,104.5281677,110.3697986,170.9788513,107.2678407,93.92060852,111.1425705,114.5955234,209.1473236,136.8638611,95.7820816,119.1620388,81.35311636,102.5767746,121.1272,116.7815393
2010,2,111.3060728,114.0015517,104.7798767,196.0114899,97.12269592,42.11356735,115.8537906,98.91609084,171.1174774,121.4370117,138.1671738,129.5690002,178.0311589,106.47966,105.1026214,142.2926178,111.4426727,146.2115326,136.9974518,111.9331276,163.1825104,116.72155,103.4443741,106.0494584,78.348378,42.24798584,88.42376,189.7908453
2010,3,106.7452782,107.6989862,113.4223251,105.3700714,141.9658508,62.82676315,135.3521596,67.44199953,169.5692139,116.4701996,111.7549398,96.48685455,161.8074792,98.56236267,83.97279534,114.6579208,88.35391148,67.2061615,99.08506012,110.3091645,208.9407349,124.6875,90.39569855,143.9223773,68.50535566,41.27140427,70.77813,126.8128257
2010,4,103.2739818,98.88499811,92.62320709,55.74076462,103.8563232,67.31848145,83.71610406,76.369786,152.00737,153.8355408,146.23957,94.16805267,196.0666118,110.8378143,113.1888517,138.2570648,91.95321916,71.59265137,98.70111847,104.4102627,214.0236664,123.7022018,46.74542999,95.04216108,74.82032805,86.82881927,82.91923,58.54538039
2010,5,147.4369353,141.9356583,279.425293,110.4771957,143.3607178,106.6611633,139.6748079,121.7935794,368.2284546,156.3809509,135.7891747,113.8679428,139.1487807,114.949501,183.4489677,147.4567108,181.5372887,162.1067505,149.9833374,154.8421372,238.2655182,147.7632446,156.5486145,106.9251537,118.1579874,115.2109451,82.73553,175.5837065
2010,6,133.6525637,132.9411734,223.9513092,52.25696945,139.3820648,106.6793747,149.0732354,75.38330274,135.4588623,143.1194611,143.7638185,151.3790588,141.4836784,160.79039,204.4910913,152.005661,132.0923714,123.899971,142.4819946,145.1921341,242.6568756,129.732193,130.013504,138.4905103,99.85671746,45.00507736,96.73139,144.2206614
2010,7,141.0976103,133.7102891,184.5775452,70.3670578,153.9352112,86.59661102,115.8540958,62.95113925,187.116806,193.8954315,106.0097737,100.3703308,170.5983044,144.4677734,142.4551581,119.2075424,118.1367228,123.3189545,105.1708832,136.7770063,237.9694214,196.9472351,70.81567383,127.5013123,104.8464333,81.62571716,91.34742,88.55417491
2010,8,120.9868221,116.4703929,205.1326599,84.71240997,144.8289795,59.5188179,108.8937747,68.29126196,170.7781067,146.9262695,114.9974044,89.10887909,126.627049,111.565918,147.3783832,140.9466553,149.8864445,161.8739319,94.590065,125.3596399,269.2442322,127.2281723,104.1029892,95.15978271,94.87877819,62.4252739,97.31924,82.41723487
2010,9,133.1582777,126.4856889,155.9339142,84.33953857,202.2310181,50.67113876,107.8663248,65.21889705,214.5264282,111.5932465,80.25552871,99.39948273,120.3683264,126.1278534,125.5150937,170.0675049,181.912883,104.3562241,105.9486771,133.8349698,233.2443695,186.7412262,121.5974274,82.11461538,94.1082804,59.98311234,76.8991,69.2774294
2010,10,122.1861783,115.058697,112.9947739,22.29630661,211.8293152,68.07015228,97.59529136,83.08580505,309.0108948,116.3797455,89.71778782,88.99954224,143.5870984,133.0658112,97.14549585,165.472641,111.4951381,83.02374268,105.4267349,122.2479779,302.2837524,154.7627563,74.11595917,97.89968256,82.06398691,107.3253632,82.1866,130.9343028
2010,11,127.2304784,121.2000729,136.4268494,88.01173401,182.5560913,45.89305878,98.16052328,88.29923653,152.4380035,137.2138214,126.464216,107.062294,87.44040665,143.5314178,109.980156,167.0720978,122.3738865,79.66757965,140.5416107,124.7764642,268.5077209,175.0442657,82.42306519,93.28746339,95.12036344,54.69549561,101.7639,205.934065
2010,12,129.4888171,130.2207346,89.53490448,78.5772934,142.2542572,75.36769867,132.1404937,87.70875878,311.90802,179.4143066,99.05485385,157.4347382,196.045076,109.655014,109.1299766,156.2791901,93.05209672,122.2559738,138.5839081,131.424134,194.9812469,151.5533447,110.6732407,125.7659377,77.45531509,44.01326752,50.6511,144.2048151
2011,1,110.212574,116.0828126,84.4344101,26.86301994,128.3674011,45.18592834,178.7636444,105.9066967,162.4641876,140.9458466,96.59691277,124.5488129,155.6403371,87.86672974,108.0405375,137.0540466,114.7611745,56.33475876,131.9467316,123.8284454,195.2267609,111.4928131,172.6804047,155.0462553,79.16856235,58.65542984,43.83915,171.9080173
2011,2,93.22044932,91.65885423,75.66768646,111.6055374,180.7766571,53.73655319,59.4411518,81.29630658,210.0111847,93.27111816,79.92306618,144.1516724,93.46635843,103.4895935,104.8282808,90.90561676,76.09498307,75.13648224,127.2781372,88.83147802,131.3256531,104.5623627,46.08258057,59.00743678,85.64691926,50.25857925,72.94877,215.7671892
2011,3,125.989792,124.6312197,114.8180923,173.9181366,172.4585419,89.13530731,137.8188333,78.76590403,271.0741272,123.7856827,91.19717851,96.31920624,175.7729393,99.25666809,108.0256325,164.4974213,84.444738,84.23371887,129.0709076,126.3556509,177.4130707,153.8417206,131.2483673,120.7701324,98.05778961,64.5434494,92.18897,156.9468488
2011,4,114.6738441,116.0331177,63.93616104,170.5838013,142.3318787,80.51205444,156.9278961,78.81553962,241.7879486,80.16926575,96.13932136,71.03993988,181.348667,103.8810272,119.3594822,104.0168991,75.60086961,111.9054031,126.4727554,113.0840869,156.2340393,124.8465805,153.0111389,135.1717412,93.70730783,48.8928566,97.22889,67.98833215
2011,5,88.72927958,84.96896146,117.6418762,79.12103271,171.8931122,57.87670517,60.77708262,51.22187877,164.0336456,93.21103668,93.68829826,102.9706497,152.446684,138.2941742,117.7915949,96.73413849,79.2278648,91.91007233,113.109024,86.70659286,146.9433136,84.54916382,26.14408493,74.12288335,62.16916662,37.71227646,80.97003,88.23658787
